customer_id,customer_type,country,occupation_industry,pep_flag,sanctions_hit,adverse_media_flag,source_of_wealth_verified,ubo_complete,id_verified,address_verified,tax_verified,kyc_complete_pct,risk_score,risk_level,edd_required,customer_status,last_review_date,next_review_date,primary_risk_driver
CUST10575,Business,United States,Import/Export,1,0,0,0,1,0,1,1,60.0,50,Moderate,1,Remediation,2024-09-21,2025-09-21,PEP
CUST10576,Individual,Mexico,Technology,0,0,1,1,1,1,1,0,80.0,39,Moderate,1,Approved,2025-03-31,2026-03-31,Adverse Media
CUST10577,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-08-21,2028-08-20,Standard Risk
CUST10578,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-03-26,2027-03-26,Standard Risk
CUST10579,Individual,India,Construction,0,0,0,1,1,1,1,0,80.0,20,Low,0,Approved,2024-12-18,2026-12-18,KYC Documentation
CUST10580,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2026-04-21,2028-04-20,Standard Risk
CUST10581,Business,Brazil,Hospitality,0,0,1,0,1,1,1,1,80.0,42,Moderate,1,Approved,2024-11-30,2025-11-30,Adverse Media
CUST10582,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-04-06,2028-04-05,Standard Risk
CUST10583,Individual,Mexico,Retail,0,0,0,0,1,1,1,1,80.0,18,Low,0,Approved,2025-02-12,2027-02-12,Source of Wealth
CUST10584,Individual,Mexico,Consulting,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-06-14,2028-06-13,Standard Risk
CUST10585,Individual,Brazil,Education,0,0,0,1,1,1,1,1,100.0,11,Low,0,Periodic Review,2025-09-20,2027-09-20,Standard Risk
CUST10586,Individual,Mexico,Finance,0,0,0,1,1,1,0,1,80.0,23,Low,0,Approved,2024-12-31,2026-12-31,KYC Documentation
CUST10587,Individual,Canada,Technology,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2025-12-26,2027-12-26,Standard Risk
CUST10588,Individual,United States,Retail,0,0,0,0,1,1,1,1,80.0,27,Low,0,Periodic Review,2024-12-01,2026-12-01,Source of Wealth
CUST10589,Individual,United Kingdom,Healthcare,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2025-03-08,2027-03-08,Standard Risk
CUST10590,Individual,United States,Retail,0,0,0,1,1,1,0,1,80.0,23,Low,0,Periodic Review,2026-08-08,2028-08-07,KYC Documentation
CUST10591,Individual,Nigeria,Healthcare,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Periodic Review,2025-05-18,2026-05-18,High-Risk Geography
CUST10592,Individual,United Kingdom,Construction,0,0,0,1,1,0,1,1,80.0,26,Low,0,Approved,2026-02-12,2028-02-12,KYC Documentation
CUST10593,Individual,Mexico,Technology,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2026-04-23,2028-04-22,Standard Risk
CUST10594,Business,United States,Logistics,0,0,0,1,1,1,1,0,80.0,20,Low,0,Approved,2024-12-06,2026-12-06,KYC Documentation
CUST10595,Individual,United States,Hospitality,0,0,0,0,1,1,1,0,60.0,27,Low,0,Pending Documents,2025-09-10,2027-09-10,Source of Wealth
CUST10596,Individual,Nigeria,Retail,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2026-04-04,2027-04-04,High-Risk Geography
CUST10597,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-03-24,2027-03-24,Standard Risk
CUST10598,Individual,United States,Hospitality,0,0,1,1,1,1,1,1,100.0,34,Moderate,1,Approved,2025-11-01,2026-11-01,Adverse Media
CUST10599,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2025-03-09,2027-03-09,Standard Risk
CUST10600,Individual,Russia,Consulting,0,0,0,0,1,1,1,1,80.0,34,Moderate,0,Approved,2026-07-13,2027-07-13,High-Risk Geography
CUST10601,Individual,Nigeria,Retail,0,0,0,0,1,1,1,1,80.0,35,Moderate,0,Approved,2025-05-25,2026-05-25,High-Risk Geography
CUST10602,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-01-04,2028-01-04,Standard Risk
CUST10603,Individual,United States,Retail,1,0,0,1,1,1,1,1,100.0,39,Moderate,1,Approved,2025-05-07,2026-05-07,PEP
CUST10604,Individual,United States,Finance,0,0,0,0,1,1,1,1,80.0,27,Low,0,Approved,2025-06-03,2027-06-03,Source of Wealth
CUST10605,Individual,United Arab Emirates,Construction,0,0,0,0,1,1,1,1,80.0,42,Moderate,0,Approved,2025-11-22,2026-11-22,High-Risk Geography
CUST10606,Individual,Mexico,Education,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-10-01,2027-10-01,Standard Risk
CUST10607,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2025-09-14,2027-09-14,Standard Risk
CUST10608,Individual,United States,Finance,0,0,1,1,1,0,1,1,80.0,37,Moderate,1,Approved,2024-11-02,2025-11-02,Adverse Media
CUST10609,Individual,United States,Hospitality,0,0,0,0,1,1,1,1,80.0,18,Low,0,Approved,2024-11-21,2026-11-21,Source of Wealth
CUST10610,Individual,Mexico,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-10-09,2027-10-09,Standard Risk
CUST10611,Business,United Arab Emirates,Consulting,0,0,0,0,1,1,1,0,60.0,41,Moderate,0,Remediation,2025-09-30,2026-09-30,High-Risk Geography
CUST10612,Individual,United States,Healthcare,0,0,0,0,1,1,0,1,60.0,30,Moderate,0,Remediation,2024-11-04,2025-11-04,Source of Wealth
CUST10613,Individual,United States,Education,0,0,0,1,1,1,0,1,80.0,15,Low,0,Approved,2026-06-12,2028-06-11,KYC Documentation
CUST10614,Business,United States,Real Estate,0,0,0,1,1,1,1,1,100.0,12,Low,0,Periodic Review,2026-06-06,2028-06-05,Standard Risk
CUST10615,Business,Russia,Manufacturing,0,0,0,1,0,1,1,1,80.0,34,Moderate,0,Approved,2025-12-17,2026-12-17,High-Risk Geography
CUST10616,Individual,United States,Consulting,0,0,0,1,1,1,1,0,80.0,19,Low,0,Approved,2026-02-28,2028-02-28,KYC Documentation
CUST10617,Individual,United Arab Emirates,Consulting,0,0,0,1,1,1,1,1,100.0,33,Moderate,0,Periodic Review,2024-10-09,2025-10-09,High-Risk Geography
CUST10618,Business,Canada,Real Estate,0,0,0,1,0,1,1,1,80.0,24,Low,0,Periodic Review,2024-10-03,2026-10-03,KYC Documentation
CUST10619,Business,United States,Retail,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-05-01,2028-04-30,Standard Risk
CUST10620,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-05-28,2028-05-27,Standard Risk
CUST10621,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2025-01-04,2027-01-04,Standard Risk
CUST10622,Individual,Canada,Healthcare,0,0,0,1,1,1,1,1,100.0,16,Low,0,Periodic Review,2025-04-04,2027-04-04,Standard Risk
CUST10623,Individual,United Arab Emirates,Hospitality,0,0,0,1,1,1,1,1,100.0,24,Low,0,Periodic Review,2025-06-15,2027-06-15,High-Risk Geography
CUST10624,Individual,Mexico,Retail,0,0,0,1,1,0,1,1,80.0,18,Low,0,Approved,2025-04-05,2027-04-05,KYC Documentation
CUST10625,Individual,United Kingdom,Technology,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-08-26,2027-08-26,Standard Risk
CUST10626,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-10-31,2027-10-31,Standard Risk
CUST10627,Business,Russia,Consulting,0,0,0,1,0,1,1,1,80.0,38,Moderate,0,Approved,2025-09-09,2026-09-09,High-Risk Geography
CUST10628,Individual,China,Consulting,0,0,0,1,1,1,0,1,80.0,14,Low,0,Periodic Review,2026-04-06,2028-04-05,KYC Documentation
CUST10629,Individual,United States,Consulting,0,0,0,0,1,1,1,1,80.0,22,Low,0,Periodic Review,2025-11-20,2027-11-20,Source of Wealth
CUST10630,Individual,Russia,Finance,0,0,0,1,1,1,1,1,100.0,28,Low,0,Approved,2024-11-13,2026-11-13,High-Risk Geography
CUST10631,Business,Canada,Hospitality,0,0,0,1,1,1,1,0,80.0,16,Low,0,Approved,2025-12-13,2027-12-13,KYC Documentation
CUST10632,Individual,Canada,Retail,0,0,0,1,1,1,1,0,80.0,17,Low,0,Approved,2025-02-04,2027-02-04,KYC Documentation
CUST10633,Individual,United Arab Emirates,Education,0,0,0,1,1,1,1,1,100.0,24,Low,0,Approved,2025-04-28,2027-04-28,High-Risk Geography
CUST10634,Individual,China,Hospitality,0,0,0,0,1,1,1,1,80.0,23,Low,0,Approved,2026-08-01,2028-07-31,Source of Wealth
CUST10635,Individual,Mexico,Retail,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2024-09-29,2026-09-29,Standard Risk
CUST10636,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-12-07,2027-12-07,Standard Risk
CUST10637,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-08-20,2028-08-19,Standard Risk
CUST10638,Individual,Turkey,Technology,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2026-02-22,2027-02-22,High-Risk Geography
CUST10639,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,13,Low,0,Periodic Review,2025-07-28,2027-07-28,Standard Risk
CUST10640,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-03-13,2027-03-13,Standard Risk
CUST10641,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,15,Low,0,Periodic Review,2026-06-02,2028-06-01,Standard Risk
CUST10642,Individual,United States,Technology,0,0,0,0,1,1,1,1,80.0,21,Low,0,Approved,2025-01-09,2027-01-09,Source of Wealth
CUST10643,Individual,Canada,Hospitality,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-04-18,2027-04-18,Standard Risk
CUST10644,Individual,Turkey,Technology,0,0,0,1,1,1,1,1,100.0,24,Low,0,Approved,2025-11-04,2027-11-04,High-Risk Geography
CUST10645,Business,United States,FinTech,0,0,0,1,0,1,1,1,80.0,22,Low,0,Approved,2026-05-13,2028-05-12,KYC Documentation
CUST10646,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-06-13,2028-06-12,Standard Risk
CUST10647,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-11-18,2026-11-18,Standard Risk
CUST10648,Business,Brazil,Logistics,0,0,0,0,1,1,0,1,60.0,25,Low,0,Remediation,2025-06-25,2027-06-25,Source of Wealth
CUST10649,Individual,Mexico,Finance,1,0,0,0,1,0,1,1,60.0,51,Moderate,1,Remediation,2025-07-11,2026-07-11,PEP
CUST10650,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2026-01-30,2028-01-30,Standard Risk
CUST10651,Individual,China,Consulting,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2025-06-11,2027-06-11,Standard Risk
CUST10652,Individual,India,Finance,0,0,0,1,1,0,0,1,60.0,28,Low,0,Pending Documents,2026-08-14,2028-08-13,KYC Documentation
CUST10653,Business,India,Hospitality,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-07-09,2028-07-08,Standard Risk
CUST10654,Individual,Brazil,Technology,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-12-31,2026-12-31,Standard Risk
CUST10655,Individual,United States,Education,0,0,0,1,1,0,1,1,80.0,21,Low,0,Approved,2026-01-04,2028-01-04,KYC Documentation
CUST10656,Individual,United Arab Emirates,Healthcare,1,0,0,1,1,1,1,1,100.0,50,Moderate,1,Periodic Review,2025-07-10,2026-07-10,PEP
CUST10657,Individual,United States,Healthcare,0,0,0,1,1,1,1,0,80.0,17,Low,0,Approved,2025-05-03,2027-05-03,KYC Documentation
CUST10658,Individual,India,Retail,0,0,0,0,1,1,1,1,80.0,26,Low,0,Periodic Review,2025-06-14,2027-06-14,Source of Wealth
CUST10659,Individual,Nigeria,Education,0,0,0,1,1,1,1,1,100.0,31,Moderate,0,Approved,2025-02-12,2026-02-12,High-Risk Geography
CUST10660,Individual,United Arab Emirates,Hospitality,0,0,0,0,1,1,1,1,80.0,42,Moderate,0,Approved,2025-01-10,2026-01-10,High-Risk Geography
CUST10661,Business,Mexico,Retail,0,0,0,1,1,1,0,1,80.0,16,Low,0,Approved,2026-05-01,2028-04-30,KYC Documentation
CUST10662,Individual,United States,Hospitality,0,0,0,0,1,1,1,1,80.0,20,Low,0,Approved,2025-07-08,2027-07-08,Source of Wealth
CUST10663,Individual,United Kingdom,Retail,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-02-12,2027-02-12,Standard Risk
CUST10664,Individual,Iran,Healthcare,0,0,0,1,1,1,1,1,100.0,33,Moderate,0,Approved,2026-01-28,2027-01-28,High-Risk Geography
CUST10665,Individual,Turkey,Retail,0,0,0,1,1,0,0,1,60.0,45,Moderate,0,Pending Documents,2025-07-08,2026-07-08,High-Risk Geography
CUST10666,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,11,Low,0,Periodic Review,2024-09-22,2026-09-22,Standard Risk
CUST10667,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-02-27,2027-02-27,Standard Risk
CUST10668,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-01-16,2028-01-16,Standard Risk
CUST10669,Individual,Nigeria,Hospitality,0,0,0,0,1,1,1,0,60.0,40,Moderate,0,Remediation,2026-01-07,2027-01-07,High-Risk Geography
CUST10670,Individual,China,Education,0,0,0,1,1,1,0,0,60.0,25,Low,0,Pending Documents,2024-11-26,2026-11-26,KYC Documentation
CUST10671,Business,United States,Import/Export,1,0,0,0,1,1,1,0,60.0,49,Moderate,1,Remediation,2025-10-06,2026-10-06,PEP
CUST10672,Individual,United Kingdom,Consulting,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-05-20,2027-05-20,Standard Risk
CUST10673,Individual,India,Retail,0,0,0,1,1,1,1,0,80.0,19,Low,0,Approved,2024-10-21,2026-10-21,KYC Documentation
CUST10674,Individual,Nigeria,Healthcare,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2025-05-02,2026-05-02,High-Risk Geography
CUST10675,Business,United Kingdom,Manufacturing,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-03-01,2027-03-01,Standard Risk
CUST10676,Individual,Canada,Hospitality,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-01-30,2027-01-30,Standard Risk
CUST10677,Individual,United Kingdom,Consulting,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-12-17,2026-12-17,Standard Risk
CUST10678,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-07-13,2027-07-13,Standard Risk
CUST10679,Business,Canada,Import/Export,0,0,0,0,1,1,1,1,80.0,19,Low,0,Periodic Review,2026-01-25,2028-01-25,Source of Wealth
CUST10680,Business,Mexico,Retail,0,0,0,0,1,1,1,1,80.0,19,Low,0,Approved,2024-09-10,2026-09-10,Source of Wealth
CUST10681,Individual,India,Technology,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-08-16,2027-08-16,Standard Risk
CUST10682,Individual,Mexico,Finance,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2026-06-06,2028-06-05,Standard Risk
CUST10683,Individual,United Arab Emirates,Healthcare,0,0,0,1,1,1,1,1,100.0,29,Low,0,Approved,2025-05-28,2027-05-28,High-Risk Geography
CUST10684,Business,United States,Consulting,0,0,0,0,1,1,1,1,80.0,18,Low,0,Approved,2025-07-17,2027-07-17,Source of Wealth
CUST10685,Individual,United States,Hospitality,0,1,0,1,1,1,1,1,100.0,44,Moderate,1,EDD Review,2024-10-10,2025-10-10,Sanctions
CUST10686,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-03-25,2027-03-25,Standard Risk
CUST10687,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-06-11,2027-06-11,Standard Risk
CUST10688,Business,Nigeria,Import/Export,0,0,0,1,1,1,1,1,100.0,24,Low,0,Periodic Review,2025-11-05,2027-11-05,High-Risk Geography
CUST10689,Individual,Iran,Technology,0,0,0,1,1,1,1,1,100.0,26,Low,0,Approved,2025-07-20,2027-07-20,High-Risk Geography
CUST10690,Individual,United States,Healthcare,0,0,0,0,1,1,1,1,80.0,27,Low,0,Approved,2024-12-03,2026-12-03,Source of Wealth
CUST10691,Individual,United States,Finance,0,0,0,1,1,0,1,1,80.0,24,Low,0,Approved,2025-08-22,2027-08-22,KYC Documentation
CUST10692,Individual,China,Education,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-01-11,2028-01-11,Standard Risk
CUST10693,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2024-12-02,2026-12-02,Standard Risk
CUST10694,Individual,United Kingdom,Finance,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2024-11-20,2026-11-20,Standard Risk
CUST10695,Individual,Nigeria,Education,0,0,0,1,1,1,1,1,100.0,32,Moderate,0,Approved,2026-07-14,2027-07-14,High-Risk Geography
CUST10696,Individual,Canada,Education,0,0,0,1,1,1,0,1,80.0,15,Low,0,Periodic Review,2026-02-27,2028-02-27,KYC Documentation
CUST10697,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-02-08,2028-02-08,Standard Risk
CUST10698,Individual,United States,Consulting,0,0,0,1,1,0,1,1,80.0,26,Low,0,Approved,2026-06-15,2028-06-14,KYC Documentation
CUST10699,Individual,China,Retail,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-05-08,2027-05-08,Standard Risk
CUST10700,Individual,United Kingdom,Hospitality,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-08-11,2027-08-11,Standard Risk
CUST10701,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,13,Low,0,Periodic Review,2026-02-19,2028-02-19,Standard Risk
CUST10702,Individual,United Arab Emirates,Retail,0,0,0,1,1,1,1,1,100.0,28,Low,0,Approved,2026-05-21,2028-05-20,High-Risk Geography
CUST10703,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2024-12-23,2026-12-23,Standard Risk
CUST10704,Individual,United Arab Emirates,Finance,0,0,0,0,1,1,1,1,80.0,41,Moderate,0,Approved,2025-08-21,2026-08-21,High-Risk Geography
CUST10705,Business,United States,Import/Export,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-11-18,2027-11-18,Standard Risk
CUST10706,Individual,Russia,Technology,0,0,1,0,1,1,1,1,80.0,58,Moderate,1,Approved,2025-05-07,2026-05-07,Adverse Media
CUST10707,Business,United States,Real Estate,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2024-09-08,2026-09-08,Standard Risk
CUST10708,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,11,Low,0,Periodic Review,2025-12-25,2027-12-25,Standard Risk
CUST10709,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-02-12,2028-02-12,Standard Risk
CUST10710,Business,United States,FinTech,0,0,0,1,1,1,0,1,80.0,23,Low,0,Approved,2025-03-14,2027-03-14,KYC Documentation
CUST10711,Individual,India,Construction,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-05-28,2027-05-28,Standard Risk
CUST10712,Individual,Iran,Retail,0,0,0,1,1,1,1,1,100.0,24,Low,0,Approved,2025-11-05,2027-11-05,High-Risk Geography
CUST10713,Individual,United States,Technology,0,0,0,0,1,0,1,1,60.0,29,Low,0,Remediation,2025-05-11,2027-05-11,Source of Wealth
CUST10714,Individual,United States,Hospitality,1,0,0,0,1,1,1,1,80.0,40,Moderate,1,Approved,2026-06-10,2027-06-10,PEP
CUST10715,Business,Nigeria,Real Estate,0,0,0,1,1,1,1,0,80.0,36,Moderate,0,Approved,2025-05-31,2026-05-31,High-Risk Geography
CUST10716,Business,Brazil,Import/Export,0,0,0,1,1,1,1,0,80.0,16,Low,0,Periodic Review,2024-10-10,2026-10-10,KYC Documentation
CUST10717,Business,Canada,Manufacturing,0,0,0,0,1,1,1,1,80.0,20,Low,0,Approved,2025-11-07,2027-11-07,Source of Wealth
CUST10718,Individual,United States,Healthcare,0,0,0,0,1,1,1,1,80.0,18,Low,0,Periodic Review,2025-09-02,2027-09-02,Source of Wealth
CUST10719,Business,United States,Consulting,0,0,0,1,1,1,1,0,80.0,14,Low,0,Approved,2024-09-13,2026-09-13,KYC Documentation
CUST10720,Business,Nigeria,Hospitality,0,0,0,1,1,1,1,1,100.0,26,Low,0,Approved,2026-07-23,2028-07-22,High-Risk Geography
CUST10721,Individual,United States,Healthcare,0,0,0,1,1,1,0,0,60.0,21,Low,0,Pending Documents,2024-12-15,2026-12-15,KYC Documentation
CUST10722,Individual,Canada,Education,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-09-26,2027-09-26,Standard Risk
CUST10723,Business,United States,Consulting,0,0,0,0,1,0,0,1,40.0,43,Moderate,0,Remediation,2025-04-03,2026-04-03,Source of Wealth
CUST10724,Individual,China,Retail,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-05-16,2028-05-15,Standard Risk
CUST10725,Business,United States,FinTech,1,0,0,1,1,1,1,1,100.0,35,Moderate,1,Approved,2025-10-20,2026-10-20,PEP
CUST10726,Individual,Canada,Finance,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2026-05-10,2028-05-09,Standard Risk
CUST10727,Business,United Kingdom,Real Estate,1,0,0,1,1,1,1,1,100.0,31,Moderate,1,Approved,2026-03-18,2027-03-18,PEP
CUST10728,Individual,Mexico,Construction,0,0,1,1,1,1,1,1,100.0,32,Moderate,1,Approved,2025-12-14,2026-12-14,Adverse Media
CUST10729,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2024-12-22,2026-12-22,Standard Risk
CUST10730,Individual,Canada,Healthcare,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-01-20,2028-01-20,Standard Risk
CUST10731,Business,Canada,Logistics,0,0,0,1,1,1,0,1,80.0,20,Low,0,Approved,2025-12-13,2027-12-13,KYC Documentation
CUST10732,Individual,Canada,Finance,0,0,1,1,1,1,1,1,100.0,34,Moderate,1,Approved,2025-12-24,2026-12-24,Adverse Media
CUST10733,Individual,Canada,Healthcare,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-03-24,2027-03-24,Standard Risk
CUST10734,Individual,Mexico,Hospitality,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2024-09-21,2026-09-21,Standard Risk
CUST10735,Business,China,Hospitality,0,0,0,0,1,1,1,1,80.0,22,Low,0,Approved,2026-04-28,2028-04-27,Source of Wealth
CUST10736,Individual,United States,Education,0,0,1,1,1,1,1,1,100.0,26,Low,1,Periodic Review,2026-02-07,2028-02-07,Adverse Media
CUST10737,Business,China,Logistics,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2026-04-14,2028-04-13,Standard Risk
CUST10738,Individual,United Kingdom,Education,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2026-07-01,2028-06-30,Standard Risk
CUST10739,Individual,United States,Construction,0,0,1,1,1,1,1,1,100.0,29,Low,1,Approved,2025-11-22,2027-11-22,Adverse Media
CUST10740,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2026-07-09,2028-07-08,Standard Risk
CUST10741,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2025-09-20,2027-09-20,Standard Risk
CUST10742,Business,China,Retail,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-03-26,2027-03-26,Standard Risk
CUST10743,Individual,Nigeria,Construction,0,0,0,1,1,1,1,1,100.0,25,Low,0,Approved,2026-04-18,2028-04-17,High-Risk Geography
CUST10744,Individual,China,Construction,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-10-06,2027-10-06,Standard Risk
CUST10745,Business,United Kingdom,Import/Export,0,0,1,0,1,1,1,1,80.0,41,Moderate,1,Approved,2026-04-10,2027-04-10,Adverse Media
CUST10746,Individual,United States,Healthcare,0,0,0,1,1,1,1,0,80.0,14,Low,0,Approved,2025-06-22,2027-06-22,KYC Documentation
CUST10747,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-11-23,2027-11-23,Standard Risk
CUST10748,Business,United States,Manufacturing,0,0,1,1,1,1,1,1,100.0,27,Low,1,Approved,2026-04-18,2028-04-17,Adverse Media
CUST10749,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-04-30,2027-04-30,Standard Risk
CUST10750,Individual,United States,Education,0,0,0,1,1,1,1,0,80.0,17,Low,0,Approved,2024-09-10,2026-09-10,KYC Documentation
CUST10751,Business,United States,Hospitality,0,0,0,0,1,1,1,1,80.0,26,Low,0,Approved,2025-07-27,2027-07-27,Source of Wealth
CUST10752,Individual,Canada,Construction,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-06-09,2027-06-09,Standard Risk
CUST10753,Individual,Nigeria,Finance,1,0,0,0,1,1,1,0,60.0,69,High,1,Pending Documents,2024-12-05,2025-06-03,PEP
CUST10754,Individual,Iran,Construction,0,0,0,1,1,1,1,1,100.0,33,Moderate,0,Approved,2024-12-12,2025-12-12,High-Risk Geography
CUST10755,Business,Turkey,Hospitality,0,0,0,1,0,1,1,1,80.0,37,Moderate,0,Periodic Review,2024-11-01,2025-11-01,High-Risk Geography
CUST10756,Individual,Mexico,Education,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-12-05,2027-12-05,Standard Risk
CUST10757,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2026-08-15,2028-08-14,Standard Risk
CUST10758,Business,Mexico,Logistics,0,0,1,0,1,1,1,1,80.0,43,Moderate,1,Approved,2025-12-06,2026-12-06,Adverse Media
CUST10759,Business,China,Retail,0,0,0,0,1,1,1,1,80.0,20,Low,0,Approved,2025-05-07,2027-05-07,Source of Wealth
CUST10760,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-01-25,2028-01-25,Standard Risk
CUST10761,Individual,United States,Retail,0,1,0,1,1,1,1,1,100.0,45,Moderate,1,Escalated,2025-10-17,2026-10-17,Sanctions
CUST10762,Individual,India,Technology,0,0,0,0,1,1,1,1,80.0,26,Low,0,Approved,2026-01-06,2028-01-06,Source of Wealth
CUST10763,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-03-05,2027-03-05,Standard Risk
CUST10764,Individual,Canada,Consulting,0,0,0,1,1,0,1,1,80.0,27,Low,0,Approved,2025-11-20,2027-11-20,KYC Documentation
CUST10765,Individual,Canada,Finance,0,0,0,0,1,1,1,1,80.0,21,Low,0,Approved,2026-07-26,2028-07-25,Source of Wealth
CUST10766,Business,United States,Manufacturing,0,0,1,1,1,1,0,1,80.0,41,Moderate,1,Approved,2026-05-21,2027-05-21,Adverse Media
