customer_id,customer_type,country,occupation_industry,pep_flag,sanctions_hit,adverse_media_flag,source_of_wealth_verified,ubo_complete,id_verified,address_verified,tax_verified,kyc_complete_pct,risk_score,risk_level,edd_required,customer_status,last_review_date,next_review_date
CUST10642,Individual,United States,Technology,0,0,0,0,1,1,1,1,80.0,21,Low,0,Approved,2025-01-09,2027-01-09
CUST10643,Individual,Canada,Hospitality,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-04-18,2027-04-18
CUST10644,Individual,Turkey,Technology,0,0,0,1,1,1,1,1,100.0,24,Low,0,Approved,2025-11-04,2027-11-04
CUST10645,Business,United States,FinTech,0,0,0,1,0,1,1,1,80.0,22,Low,0,Approved,2026-05-13,2028-05-12
CUST10646,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-06-13,2028-06-12
CUST10647,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-11-18,2026-11-18
CUST10648,Business,Brazil,Logistics,0,0,0,0,1,1,0,1,60.0,25,Low,0,Remediation,2025-06-25,2027-06-25
CUST10649,Individual,Mexico,Finance,1,0,0,0,1,0,1,1,60.0,51,Moderate,1,Remediation,2025-07-11,2026-07-11
CUST10650,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2026-01-30,2028-01-30
CUST10651,Individual,China,Consulting,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2025-06-11,2027-06-11
CUST10652,Individual,India,Finance,0,0,0,1,1,0,0,1,60.0,28,Low,0,Pending Documents,2026-08-14,2028-08-13
CUST10653,Business,India,Hospitality,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-07-09,2028-07-08
CUST10654,Individual,Brazil,Technology,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-12-31,2026-12-31
CUST10655,Individual,United States,Education,0,0,0,1,1,0,1,1,80.0,21,Low,0,Approved,2026-01-04,2028-01-04
CUST10656,Individual,United Arab Emirates,Healthcare,1,0,0,1,1,1,1,1,100.0,50,Moderate,1,Periodic Review,2025-07-10,2026-07-10
CUST10657,Individual,United States,Healthcare,0,0,0,1,1,1,1,0,80.0,17,Low,0,Approved,2025-05-03,2027-05-03
CUST10658,Individual,India,Retail,0,0,0,0,1,1,1,1,80.0,26,Low,0,Periodic Review,2025-06-14,2027-06-14
CUST10659,Individual,Nigeria,Education,0,0,0,1,1,1,1,1,100.0,31,Moderate,0,Approved,2025-02-12,2026-02-12
CUST10660,Individual,United Arab Emirates,Hospitality,0,0,0,0,1,1,1,1,80.0,42,Moderate,0,Approved,2025-01-10,2026-01-10
CUST10661,Business,Mexico,Retail,0,0,0,1,1,1,0,1,80.0,16,Low,0,Approved,2026-05-01,2028-04-30
CUST10662,Individual,United States,Hospitality,0,0,0,0,1,1,1,1,80.0,20,Low,0,Approved,2025-07-08,2027-07-08
CUST10663,Individual,United Kingdom,Retail,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-02-12,2027-02-12
CUST10664,Individual,Iran,Healthcare,0,0,0,1,1,1,1,1,100.0,33,Moderate,0,Approved,2026-01-28,2027-01-28
CUST10665,Individual,Turkey,Retail,0,0,0,1,1,0,0,1,60.0,45,Moderate,0,Pending Documents,2025-07-08,2026-07-08
CUST10666,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,11,Low,0,Periodic Review,2024-09-22,2026-09-22
CUST10667,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-02-27,2027-02-27
CUST10668,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-01-16,2028-01-16
CUST10669,Individual,Nigeria,Hospitality,0,0,0,0,1,1,1,0,60.0,40,Moderate,0,Remediation,2026-01-07,2027-01-07
CUST10670,Individual,China,Education,0,0,0,1,1,1,0,0,60.0,25,Low,0,Pending Documents,2024-11-26,2026-11-26
CUST10671,Business,United States,Import/Export,1,0,0,0,1,1,1,0,60.0,49,Moderate,1,Remediation,2025-10-06,2026-10-06
CUST10672,Individual,United Kingdom,Consulting,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-05-20,2027-05-20
CUST10673,Individual,India,Retail,0,0,0,1,1,1,1,0,80.0,19,Low,0,Approved,2024-10-21,2026-10-21
CUST10674,Individual,Nigeria,Healthcare,0,0,0,1,1,1,1,1,100.0,30,Moderate,0,Approved,2025-05-02,2026-05-02
CUST10675,Business,United Kingdom,Manufacturing,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-03-01,2027-03-01
CUST10676,Individual,Canada,Hospitality,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-01-30,2027-01-30
CUST10677,Individual,United Kingdom,Consulting,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-12-17,2026-12-17
CUST10678,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-07-13,2027-07-13
CUST10679,Business,Canada,Import/Export,0,0,0,0,1,1,1,1,80.0,19,Low,0,Periodic Review,2026-01-25,2028-01-25
CUST10680,Business,Mexico,Retail,0,0,0,0,1,1,1,1,80.0,19,Low,0,Approved,2024-09-10,2026-09-10
CUST10681,Individual,India,Technology,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-08-16,2027-08-16
CUST10682,Individual,Mexico,Finance,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2026-06-06,2028-06-05
CUST10683,Individual,United Arab Emirates,Healthcare,0,0,0,1,1,1,1,1,100.0,29,Low,0,Approved,2025-05-28,2027-05-28
CUST10684,Business,United States,Consulting,0,0,0,0,1,1,1,1,80.0,18,Low,0,Approved,2025-07-17,2027-07-17
CUST10685,Individual,United States,Hospitality,0,1,0,1,1,1,1,1,100.0,44,Moderate,1,EDD Review,2024-10-10,2025-10-10
CUST10686,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-03-25,2027-03-25
CUST10687,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-06-11,2027-06-11
CUST10688,Business,Nigeria,Import/Export,0,0,0,1,1,1,1,1,100.0,24,Low,0,Periodic Review,2025-11-05,2027-11-05
CUST10689,Individual,Iran,Technology,0,0,0,1,1,1,1,1,100.0,26,Low,0,Approved,2025-07-20,2027-07-20
CUST10690,Individual,United States,Healthcare,0,0,0,0,1,1,1,1,80.0,27,Low,0,Approved,2024-12-03,2026-12-03
CUST10691,Individual,United States,Finance,0,0,0,1,1,0,1,1,80.0,24,Low,0,Approved,2025-08-22,2027-08-22
CUST10692,Individual,China,Education,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-01-11,2028-01-11
CUST10693,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2024-12-02,2026-12-02
CUST10694,Individual,United Kingdom,Finance,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2024-11-20,2026-11-20
CUST10695,Individual,Nigeria,Education,0,0,0,1,1,1,1,1,100.0,32,Moderate,0,Approved,2026-07-14,2027-07-14
CUST10696,Individual,Canada,Education,0,0,0,1,1,1,0,1,80.0,15,Low,0,Periodic Review,2026-02-27,2028-02-27
CUST10697,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-02-08,2028-02-08
CUST10698,Individual,United States,Consulting,0,0,0,1,1,0,1,1,80.0,26,Low,0,Approved,2026-06-15,2028-06-14
CUST10699,Individual,China,Retail,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-05-08,2027-05-08
CUST10700,Individual,United Kingdom,Hospitality,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-08-11,2027-08-11
CUST10701,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,13,Low,0,Periodic Review,2026-02-19,2028-02-19
CUST10702,Individual,United Arab Emirates,Retail,0,0,0,1,1,1,1,1,100.0,28,Low,0,Approved,2026-05-21,2028-05-20
CUST10703,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2024-12-23,2026-12-23
CUST10704,Individual,United Arab Emirates,Finance,0,0,0,0,1,1,1,1,80.0,41,Moderate,0,Approved,2025-08-21,2026-08-21
CUST10705,Business,United States,Import/Export,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-11-18,2027-11-18
CUST10706,Individual,Russia,Technology,0,0,1,0,1,1,1,1,80.0,58,Moderate,1,Approved,2025-05-07,2026-05-07
CUST10707,Business,United States,Real Estate,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2024-09-08,2026-09-08
CUST10708,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,11,Low,0,Periodic Review,2025-12-25,2027-12-25
CUST10709,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-02-12,2028-02-12
CUST10710,Business,United States,FinTech,0,0,0,1,1,1,0,1,80.0,23,Low,0,Approved,2025-03-14,2027-03-14
CUST10711,Individual,India,Construction,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-05-28,2027-05-28
CUST10712,Individual,Iran,Retail,0,0,0,1,1,1,1,1,100.0,24,Low,0,Approved,2025-11-05,2027-11-05
CUST10713,Individual,United States,Technology,0,0,0,0,1,0,1,1,60.0,29,Low,0,Remediation,2025-05-11,2027-05-11
CUST10714,Individual,United States,Hospitality,1,0,0,0,1,1,1,1,80.0,40,Moderate,1,Approved,2026-06-10,2027-06-10
CUST10715,Business,Nigeria,Real Estate,0,0,0,1,1,1,1,0,80.0,36,Moderate,0,Approved,2025-05-31,2026-05-31
CUST10716,Business,Brazil,Import/Export,0,0,0,1,1,1,1,0,80.0,16,Low,0,Periodic Review,2024-10-10,2026-10-10
CUST10717,Business,Canada,Manufacturing,0,0,0,0,1,1,1,1,80.0,20,Low,0,Approved,2025-11-07,2027-11-07
CUST10718,Individual,United States,Healthcare,0,0,0,0,1,1,1,1,80.0,18,Low,0,Periodic Review,2025-09-02,2027-09-02
CUST10719,Business,United States,Consulting,0,0,0,1,1,1,1,0,80.0,14,Low,0,Approved,2024-09-13,2026-09-13
CUST10720,Business,Nigeria,Hospitality,0,0,0,1,1,1,1,1,100.0,26,Low,0,Approved,2026-07-23,2028-07-22
CUST10721,Individual,United States,Healthcare,0,0,0,1,1,1,0,0,60.0,21,Low,0,Pending Documents,2024-12-15,2026-12-15
CUST10722,Individual,Canada,Education,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-09-26,2027-09-26
CUST10723,Business,United States,Consulting,0,0,0,0,1,0,0,1,40.0,43,Moderate,0,Remediation,2025-04-03,2026-04-03
CUST10724,Individual,China,Retail,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2026-05-16,2028-05-15
CUST10725,Business,United States,FinTech,1,0,0,1,1,1,1,1,100.0,35,Moderate,1,Approved,2025-10-20,2026-10-20
CUST10726,Individual,Canada,Finance,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2026-05-10,2028-05-09
CUST10727,Business,United Kingdom,Real Estate,1,0,0,1,1,1,1,1,100.0,31,Moderate,1,Approved,2026-03-18,2027-03-18
CUST10728,Individual,Mexico,Construction,0,0,1,1,1,1,1,1,100.0,32,Moderate,1,Approved,2025-12-14,2026-12-14
CUST10729,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2024-12-22,2026-12-22
CUST10730,Individual,Canada,Healthcare,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-01-20,2028-01-20
CUST10731,Business,Canada,Logistics,0,0,0,1,1,1,0,1,80.0,20,Low,0,Approved,2025-12-13,2027-12-13
CUST10732,Individual,Canada,Finance,0,0,1,1,1,1,1,1,100.0,34,Moderate,1,Approved,2025-12-24,2026-12-24
CUST10733,Individual,Canada,Healthcare,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2025-03-24,2027-03-24
CUST10734,Individual,Mexico,Hospitality,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2024-09-21,2026-09-21
CUST10735,Business,China,Hospitality,0,0,0,0,1,1,1,1,80.0,22,Low,0,Approved,2026-04-28,2028-04-27
CUST10736,Individual,United States,Education,0,0,1,1,1,1,1,1,100.0,26,Low,1,Periodic Review,2026-02-07,2028-02-07
CUST10737,Business,China,Logistics,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2026-04-14,2028-04-13
CUST10738,Individual,United Kingdom,Education,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2026-07-01,2028-06-30
CUST10739,Individual,United States,Construction,0,0,1,1,1,1,1,1,100.0,29,Low,1,Approved,2025-11-22,2027-11-22
CUST10740,Individual,United States,Education,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2026-07-09,2028-07-08
CUST10741,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2025-09-20,2027-09-20
CUST10742,Business,China,Retail,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-03-26,2027-03-26
CUST10743,Individual,Nigeria,Construction,0,0,0,1,1,1,1,1,100.0,25,Low,0,Approved,2026-04-18,2028-04-17
CUST10744,Individual,China,Construction,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-10-06,2027-10-06
CUST10745,Business,United Kingdom,Import/Export,0,0,1,0,1,1,1,1,80.0,41,Moderate,1,Approved,2026-04-10,2027-04-10
CUST10746,Individual,United States,Healthcare,0,0,0,1,1,1,1,0,80.0,14,Low,0,Approved,2025-06-22,2027-06-22
CUST10747,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-11-23,2027-11-23
CUST10748,Business,United States,Manufacturing,0,0,1,1,1,1,1,1,100.0,27,Low,1,Approved,2026-04-18,2028-04-17
CUST10749,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-04-30,2027-04-30
CUST10750,Individual,United States,Education,0,0,0,1,1,1,1,0,80.0,17,Low,0,Approved,2024-09-10,2026-09-10
CUST10751,Business,United States,Hospitality,0,0,0,0,1,1,1,1,80.0,26,Low,0,Approved,2025-07-27,2027-07-27
CUST10752,Individual,Canada,Construction,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-06-09,2027-06-09
CUST10753,Individual,Nigeria,Finance,1,0,0,0,1,1,1,0,60.0,69,High,1,Pending Documents,2024-12-05,2025-06-03
CUST10754,Individual,Iran,Construction,0,0,0,1,1,1,1,1,100.0,33,Moderate,0,Approved,2024-12-12,2025-12-12
CUST10755,Business,Turkey,Hospitality,0,0,0,1,0,1,1,1,80.0,37,Moderate,0,Periodic Review,2024-11-01,2025-11-01
CUST10756,Individual,Mexico,Education,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-12-05,2027-12-05
CUST10757,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2026-08-15,2028-08-14
CUST10758,Business,Mexico,Logistics,0,0,1,0,1,1,1,1,80.0,43,Moderate,1,Approved,2025-12-06,2026-12-06
CUST10759,Business,China,Retail,0,0,0,0,1,1,1,1,80.0,20,Low,0,Approved,2025-05-07,2027-05-07
CUST10760,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2026-01-25,2028-01-25
CUST10761,Individual,United States,Retail,0,1,0,1,1,1,1,1,100.0,45,Moderate,1,Escalated,2025-10-17,2026-10-17
CUST10762,Individual,India,Technology,0,0,0,0,1,1,1,1,80.0,26,Low,0,Approved,2026-01-06,2028-01-06
CUST10763,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2025-03-05,2027-03-05
CUST10764,Individual,Canada,Consulting,0,0,0,1,1,0,1,1,80.0,27,Low,0,Approved,2025-11-20,2027-11-20
CUST10765,Individual,Canada,Finance,0,0,0,0,1,1,1,1,80.0,21,Low,0,Approved,2026-07-26,2028-07-25
CUST10766,Business,United States,Manufacturing,0,0,1,1,1,1,0,1,80.0,41,Moderate,1,Approved,2026-05-21,2027-05-21
CUST10767,Business,United States,Consulting,0,0,0,0,0,1,1,1,60.0,29,Low,0,Remediation,2024-09-08,2026-09-08
CUST10768,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,9,Low,0,Approved,2025-06-28,2027-06-28
CUST10769,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-11-16,2026-11-16
CUST10770,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2026-01-05,2028-01-05
CUST10771,Business,India,Hospitality,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2024-11-25,2026-11-25
CUST10772,Individual,United States,Construction,0,0,0,1,1,1,0,1,80.0,18,Low,0,Approved,2026-04-29,2028-04-28
CUST10773,Individual,United Kingdom,Technology,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-02-13,2027-02-13
CUST10774,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,9,Low,0,Periodic Review,2025-01-09,2027-01-09
CUST10775,Individual,Turkey,Retail,0,0,0,0,1,1,1,1,80.0,36,Moderate,0,Approved,2024-12-30,2025-12-30
CUST10776,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,13,Low,0,Periodic Review,2025-01-02,2027-01-02
CUST10777,Business,United States,Consulting,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-02-25,2028-02-25
CUST10778,Business,India,Import/Export,0,0,1,1,1,1,1,1,100.0,29,Low,1,Periodic Review,2025-12-19,2027-12-19
CUST10779,Individual,India,Consulting,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-01-24,2027-01-24
CUST10780,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-03-20,2027-03-20
CUST10781,Individual,China,Finance,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2024-10-25,2026-10-25
CUST10782,Individual,United States,Healthcare,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2025-08-05,2027-08-05
CUST10783,Individual,United Kingdom,Construction,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2024-11-12,2026-11-12
CUST10784,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-05-21,2027-05-21
CUST10785,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2025-12-22,2027-12-22
CUST10786,Individual,Nigeria,Finance,1,0,1,1,1,1,1,0,80.0,75,High,1,Approved,2024-10-29,2025-04-27
CUST10787,Individual,United Kingdom,Education,0,0,0,1,1,1,0,1,80.0,22,Low,0,Periodic Review,2025-02-17,2027-02-17
CUST10788,Individual,United States,Technology,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2026-03-09,2028-03-08
CUST10789,Business,Nigeria,Manufacturing,0,0,0,1,1,1,1,1,100.0,31,Moderate,0,Approved,2025-05-23,2026-05-23
CUST10790,Individual,United Arab Emirates,Finance,0,0,0,1,1,1,1,1,100.0,32,Moderate,0,Approved,2025-02-01,2026-02-01
CUST10791,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-11-16,2027-11-16
CUST10792,Individual,Canada,Hospitality,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-07-13,2028-07-12
CUST10793,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-08-28,2028-08-27
CUST10794,Individual,United Arab Emirates,Construction,0,0,0,0,1,0,1,1,60.0,45,Moderate,0,Remediation,2024-12-09,2025-12-09
CUST10795,Business,Mexico,Hospitality,0,0,0,1,0,1,1,1,80.0,23,Low,0,Approved,2025-04-19,2027-04-19
CUST10796,Business,Russia,Real Estate,0,0,1,1,1,1,1,1,100.0,44,Moderate,1,Approved,2024-10-25,2025-10-25
CUST10797,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,14,Low,0,Periodic Review,2026-01-21,2028-01-21
CUST10798,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2024-11-02,2026-11-02
CUST10799,Business,United States,Logistics,0,0,0,0,1,1,1,1,80.0,27,Low,0,Approved,2025-12-13,2027-12-13
CUST10800,Individual,United States,Finance,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2024-10-16,2026-10-16
CUST10801,Individual,United States,Education,0,0,0,1,1,1,1,0,80.0,17,Low,0,Approved,2025-03-15,2027-03-15
CUST10802,Individual,Brazil,Finance,0,0,0,0,1,1,1,1,80.0,20,Low,0,Approved,2025-08-21,2027-08-21
CUST10803,Individual,United States,Education,0,0,0,1,1,1,1,0,80.0,21,Low,0,Approved,2026-07-02,2028-07-01
CUST10804,Individual,United States,Healthcare,1,0,0,1,1,1,1,1,100.0,36,Moderate,1,Approved,2025-09-10,2026-09-10
CUST10805,Business,United Arab Emirates,Retail,0,0,0,1,0,1,1,1,80.0,37,Moderate,0,Periodic Review,2024-11-24,2025-11-24
CUST10806,Business,United States,Real Estate,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2026-08-08,2028-08-07
CUST10807,Business,United Arab Emirates,Logistics,0,0,0,1,1,1,1,1,100.0,33,Moderate,0,Approved,2025-11-12,2026-11-12
CUST10808,Individual,United States,Education,0,0,0,1,1,1,0,1,80.0,22,Low,0,Approved,2025-02-21,2027-02-21
CUST10809,Individual,United Kingdom,Consulting,0,0,0,0,1,1,1,1,80.0,22,Low,0,Periodic Review,2024-10-10,2026-10-10
CUST10810,Business,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2025-09-10,2027-09-10
CUST10811,Business,United States,Logistics,0,0,0,1,1,1,1,1,100.0,16,Low,0,Periodic Review,2025-02-03,2027-02-03
CUST10812,Individual,Brazil,Hospitality,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2026-08-03,2028-08-02
CUST10813,Business,United States,Real Estate,0,0,0,1,1,1,1,0,80.0,16,Low,0,Periodic Review,2025-09-09,2027-09-09
CUST10814,Business,United Kingdom,Logistics,0,0,0,1,0,1,0,0,40.0,28,Low,0,Pending Documents,2025-09-01,2027-09-01
CUST10815,Individual,United States,Healthcare,0,0,0,1,1,1,1,0,80.0,20,Low,0,Approved,2025-01-01,2027-01-01
CUST10816,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2025-07-19,2027-07-19
CUST10817,Individual,Brazil,Construction,0,0,1,1,1,1,0,1,80.0,33,Moderate,1,Periodic Review,2025-12-09,2026-12-09
CUST10818,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,11,Low,0,Approved,2025-11-14,2027-11-14
CUST10819,Individual,Mexico,Retail,0,0,0,1,1,1,1,1,100.0,10,Low,0,Periodic Review,2025-02-11,2027-02-11
CUST10820,Business,Russia,Logistics,0,0,0,1,0,1,1,1,80.0,37,Moderate,0,Approved,2026-04-01,2027-04-01
CUST10821,Individual,Canada,Construction,1,0,0,1,1,1,1,1,100.0,37,Moderate,1,Approved,2026-01-25,2027-01-25
CUST10822,Individual,Turkey,Technology,0,0,1,1,1,1,0,1,80.0,57,Moderate,1,Approved,2026-03-12,2027-03-12
CUST10823,Individual,United States,Finance,0,0,1,1,1,1,0,1,80.0,39,Moderate,1,Approved,2025-01-01,2026-01-01
CUST10824,Individual,United States,Hospitality,0,0,0,1,1,1,1,1,100.0,14,Low,0,Approved,2024-12-05,2026-12-05
CUST10825,Business,United States,Real Estate,0,0,0,1,1,1,0,1,80.0,21,Low,0,Approved,2026-08-20,2028-08-19
CUST10826,Individual,Nigeria,Finance,0,0,0,1,1,1,1,1,100.0,28,Low,0,Approved,2025-04-03,2027-04-03
CUST10827,Individual,Iran,Retail,0,0,0,1,1,1,1,0,80.0,38,Moderate,0,Periodic Review,2025-09-04,2026-09-04
CUST10828,Business,United States,Real Estate,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-01-30,2027-01-30
CUST10829,Individual,Mexico,Healthcare,0,0,0,1,1,1,1,0,80.0,18,Low,0,Approved,2024-11-13,2026-11-13
CUST10830,Individual,United States,Construction,0,0,1,1,1,1,1,1,100.0,33,Moderate,1,Periodic Review,2025-05-12,2026-05-12
CUST10831,Individual,Canada,Education,0,0,0,1,1,1,1,1,100.0,8,Low,0,Approved,2025-02-01,2027-02-01
CUST10832,Individual,United States,Construction,0,0,0,1,1,1,1,1,100.0,13,Low,0,Approved,2026-06-11,2028-06-10
CUST10833,Individual,Russia,Retail,0,0,1,0,1,1,1,1,80.0,57,Moderate,1,Approved,2024-12-23,2025-12-23
CUST10834,Individual,Canada,Technology,0,0,0,1,1,1,1,1,100.0,12,Low,0,Approved,2024-10-08,2026-10-08
CUST10835,Individual,United States,Education,0,0,0,0,1,1,1,1,80.0,21,Low,0,Approved,2025-09-26,2027-09-26
CUST10836,Business,United States,Real Estate,0,0,0,1,0,1,1,1,80.0,17,Low,0,Approved,2025-06-17,2027-06-17
CUST10837,Individual,United States,Retail,0,0,0,1,1,1,1,1,100.0,17,Low,0,Periodic Review,2024-12-23,2026-12-23
CUST10838,Individual,United States,Education,1,0,0,1,1,1,1,1,100.0,37,Moderate,1,Approved,2026-01-18,2027-01-18
CUST10839,Individual,United States,Retail,0,0,1,1,1,1,1,1,100.0,31,Moderate,1,Approved,2025-08-26,2026-08-26
CUST10840,Individual,India,Consulting,0,0,1,1,1,1,1,1,100.0,28,Low,1,Approved,2026-08-04,2028-08-03
CUST10841,Individual,Canada,Retail,0,0,0,1,1,1,1,1,100.0,10,Low,0,Approved,2026-08-16,2028-08-15
CUST10842,Individual,United Kingdom,Healthcare,0,0,0,0,1,1,1,1,80.0,23,Low,0,Approved,2025-11-28,2027-11-28
CUST10843,Business,United States,FinTech,0,0,0,1,1,1,1,1,100.0,14,Low,0,Periodic Review,2025-10-03,2027-10-03
CUST10844,Individual,India,Finance,0,0,0,1,1,1,1,1,100.0,15,Low,0,Approved,2025-05-06,2027-05-06
CUST10845,Individual,Nigeria,Education,1,0,0,0,1,1,1,1,80.0,60,High,1,Periodic Review,2025-02-12,2025-08-11
CUST10846,Individual,United States,Consulting,0,0,0,1,1,1,1,1,100.0,17,Low,0,Approved,2025-11-17,2027-11-17
CUST10847,Business,Nigeria,Manufacturing,0,0,0,0,1,1,1,1,80.0,39,Moderate,0,Approved,2026-05-10,2027-05-10
CUST10848,Individual,United Kingdom,Retail,0,0,0,1,1,1,0,0,60.0,19,Low,0,Remediation,2026-07-25,2028-07-24
CUST10849,Individual,United States,Consulting,0,0,0,0,1,1,1,1,80.0,23,Low,0,Approved,2025-06-04,2027-06-04
CUST10850,Individual,United States,Healthcare,0,0,0,0,1,1,1,1,80.0,26,Low,0,Approved,2026-03-19,2028-03-18
CUST10851,Business,United Kingdom,Import/Export,0,0,1,1,1,1,1,1,100.0,35,Moderate,1,Periodic Review,2024-10-07,2025-10-07
CUST10852,Individual,United States,Consulting,0,0,0,1,1,1,0,1,80.0,17,Low,0,Approved,2026-02-08,2028-02-08
CUST10853,Business,Turkey,Real Estate,0,0,0,1,1,1,1,1,100.0,33,Moderate,0,Approved,2025-12-30,2026-12-30
CUST10854,Individual,India,Finance,0,0,0,1,1,1,1,1,100.0,8,Low,0,Periodic Review,2025-10-03,2027-10-03
CUST10855,Individual,Mexico,Construction,0,0,0,1,1,1,1,1,100.0,16,Low,0,Approved,2025-08-01,2027-08-01
